invoice_id,invoice_date,revenue,customer_id,order_id,product_line_id,order_state_id,sales_territory_id,sales_territory,state_abbrv,state_name,year_month_eng,quarter_year,year_month
2256,12/1/2022,40,84870,2053076,4,31,1,Northeast,CT,Connecticut,22-Dec,Q4-2022,2022-12
2486,12/1/2022,45,1951942,2134833,4,38,3,South,OR,Oregon,22-Dec,Q4-2022,2022-12
2322,12/1/2022,55,2052304,2061855,4,14,1,Northeast,AZ,Arizona,22-Dec,Q4-2022,2022-12
3054,12/1/2022,49,1700324,2327208,4,1,4,West,MI,Michigan,22-Dec,Q4-2022,2022-12
2260,12/1/2022,42.5,59856,2059259,4,13,2,Midwest,OK,Oklahoma,22-Dec,Q4-2022,2022-12
2524,12/1/2022,40,812278,2159267,4,33,1,Northeast,NY,New York,22-Dec,Q4-2022,2022-12
2270,12/1/2022,200,371578,2062837,4,10,3,South,TX,Texas,22-Dec,Q4-2022,2022-12
3068,12/1/2022,45,11128,2337723,4,24,2,Midwest,OH,Ohio,22-Dec,Q4-2022,2022-12
2182,12/1/2022,32.5,1356224,2027065,4,15,3,South,MO,Missouri,22-Dec,Q4-2022,2022-12
2232,12/1/2022,190,2064,2049463,4,13,3,South,OK,Oklahoma,22-Dec,Q4-2022,2022-12
2710,12/1/2022,47.5,11012,2213286,4,34,2,Midwest,NE,Nebraska,22-Dec,Q4-2022,2022-12
2944,12/1/2022,40,23336,2294509,4,14,2,Midwest,AZ,Arizona,22-Dec,Q4-2022,2022-12
2528,12/1/2022,67.5,22946,2139918,4,10,1,Northeast,TX,Texas,22-Dec,Q4-2022,2022-12
3204,12/1/2022,47.5,11808,2377877,4,15,3,South,MO,Missouri,22-Dec,Q4-2022,2022-12
2886,12/1/2022,47.5,2068,2265386,4,42,3,South,WI,Wisconsin,22-Dec,Q4-2022,2022-12
2350,12/1/2022,47.5,9792,2089463,4,38,4,West,OR,Oregon,22-Dec,Q4-2022,2022-12
2640,12/1/2022,50,10434,2180795,4,25,4,West,CA,California,22-Dec,Q4-2022,2022-12
2938,12/1/2022,75,9648,2289976,4,12,1,Northeast,NC,North Carolina,22-Dec,Q4-2022,2022-12
3212,12/1/2022,37.5,222248,2377895,4,15,4,West,MO,Missouri,22-Dec,Q4-2022,2022-12
2600,12/1/2022,52.5,59836,2182006,4,16,3,South,VA,Virginia,22-Dec,Q4-2022,2022-12
2348,12/1/2022,52,9628,2094889,4,28,4,West,IN,Indiana,22-Dec,Q4-2022,2022-12
3130,12/1/2022,45,9658,2357271,4,26,2,Midwest,UT,Utah,22-Dec,Q4-2022,2022-12
3154,12/1/2022,50,786340,2367910,4,12,3,South,NC,North Carolina,22-Dec,Q4-2022,2022-12
3100,12/1/2022,25,10020,2342887,4,1,4,West,MI,Michigan,22-Dec,Q4-2022,2022-12
2232,12/1/2022,60,1536994,2048546,4,23,3,South,IL,Illinois,22-Dec,Q4-2022,2022-12
2236,12/1/2022,45,9100,2049264,4,16,3,South,VA,Virginia,22-Dec,Q4-2022,2022-12
3152,12/1/2022,220,8290,2352853,4,32,2,Midwest,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2892,12/1/2022,47.5,12230,2263415,4,4,1,Northeast,AR,Arkansas,22-Dec,Q4-2022,2022-12
2738,12/1/2022,42.5,140542,2218574,4,31,4,West,CT,Connecticut,22-Dec,Q4-2022,2022-12
2576,12/1/2022,47.5,7662,2161637,4,47,4,West,MT,Montana,22-Dec,Q4-2022,2022-12
2156,12/1/2022,55,2052304,2027266,4,14,1,Northeast,AZ,Arizona,22-Dec,Q4-2022,2022-12
2152,12/1/2022,50,653726,2020925,4,36,4,West,IA,Iowa,22-Dec,Q4-2022,2022-12
2438,12/1/2022,42.5,614826,2124468,4,39,3,South,MN,Minnesota,22-Dec,Q4-2022,2022-12
2952,12/1/2022,42.5,11260,2292919,4,2,2,Midwest,FL,Florida,22-Dec,Q4-2022,2022-12
2998,12/1/2022,42.5,23316,2281652,4,32,3,South,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2920,12/1/2022,37.5,1007388,2285435,4,11,1,Northeast,TN,Tennessee,22-Dec,Q4-2022,2022-12
2720,12/2/2022,42.5,23628,2220008,2,2,3,South,FL,Florida,22-Dec,Q4-2022,2022-12
2416,12/2/2022,45,106026,2117900,2,12,2,Midwest,NC,North Carolina,22-Dec,Q4-2022,2022-12
2540,12/2/2022,70,23106,2150763,2,46,3,South,ME,Maine,22-Dec,Q4-2022,2022-12
2874,12/2/2022,55,22916,2245553,1,47,4,West,MT,Montana,22-Dec,Q4-2022,2022-12
2612,12/2/2022,17.5,1356224,2178632,1,41,3,South,ID,Idaho,22-Dec,Q4-2022,2022-12
2828,12/2/2022,117.5,9216,2245135,1,16,4,West,VA,Virginia,22-Dec,Q4-2022,2022-12
2986,12/2/2022,37.5,1007428,2302198,1,3,2,Midwest,LA,Louisiana,22-Dec,Q4-2022,2022-12
2658,12/2/2022,49.5,2064,2199327,1,27,3,South,NV,Nevada,22-Dec,Q4-2022,2022-12
2872,12/2/2022,47.5,9252,2256855,1,5,4,West,SC,South Carolina,22-Dec,Q4-2022,2022-12
2292,12/2/2022,25,12268,2061159,1,20,3,South,MD,Maryland,22-Dec,Q4-2022,2022-12
2900,12/2/2022,110,22790,2274414,1,24,3,South,OH,Ohio,22-Dec,Q4-2022,2022-12
3070,12/2/2022,441,9920,2340424,1,21,3,South,WV,West Virginia,22-Dec,Q4-2022,2022-12
2370,12/2/2022,42.5,9998,2099357,1,32,4,West,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2516,12/2/2022,45,23526,2156171,1,20,4,West,MD,Maryland,22-Dec,Q4-2022,2022-12
2856,12/2/2022,40,11824,2261845,1,32,2,Midwest,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2584,12/2/2022,47.5,8418,2166977,1,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
2610,12/2/2022,190,8346,2179397,1,4,4,West,AR,Arkansas,22-Dec,Q4-2022,2022-12
3042,12/2/2022,630,8064,2331498,1,15,1,Northeast,MO,Missouri,22-Dec,Q4-2022,2022-12
2860,12/2/2022,42.5,23578,2260362,1,24,4,West,OH,Ohio,22-Dec,Q4-2022,2022-12
3222,12/2/2022,42.5,23112,2383194,1,11,1,Northeast,TN,Tennessee,22-Dec,Q4-2022,2022-12
2840,12/2/2022,45,12190,2249521,1,39,3,South,MN,Minnesota,22-Dec,Q4-2022,2022-12
2798,12/2/2022,44.5,2938246,2227381,1,28,2,Midwest,IN,Indiana,22-Dec,Q4-2022,2022-12
2254,12/2/2022,52.5,23222,2053250,1,7,1,Northeast,MS,Mississippi,22-Dec,Q4-2022,2022-12
2652,12/2/2022,118,23634,2194387,1,21,2,Midwest,WV,West Virginia,22-Dec,Q4-2022,2022-12
2550,12/2/2022,47.5,9952,2163688,1,6,3,South,GA,Georgia,22-Dec,Q4-2022,2022-12
2368,12/2/2022,42.5,59856,2100232,1,31,2,Midwest,CT,Connecticut,22-Dec,Q4-2022,2022-12
3046,12/2/2022,45,7982,2326584,1,47,4,West,MT,Montana,22-Dec,Q4-2022,2022-12
2766,12/2/2022,532.854,11902,2235394,1,35,2,Midwest,MA,Massachusetts,22-Dec,Q4-2022,2022-12
3006,12/2/2022,441,8106,2318988,1,39,3,South,MN,Minnesota,22-Dec,Q4-2022,2022-12
2448,12/2/2022,441,7982,2130100,1,4,4,West,AR,Arkansas,22-Dec,Q4-2022,2022-12
2394,12/2/2022,441,8440,2110276,1,10,4,West,TX,Texas,22-Dec,Q4-2022,2022-12
2710,12/2/2022,260,2212036,2210132,1,21,2,Midwest,WV,West Virginia,22-Dec,Q4-2022,2022-12
2384,12/2/2022,45,10552,2104838,1,38,3,South,OR,Oregon,22-Dec,Q4-2022,2022-12
3112,12/2/2022,31.5,9812,2328440,1,32,4,West,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
3138,12/2/2022,52.5,9660,2352075,1,33,4,West,NY,New York,22-Dec,Q4-2022,2022-12
2212,12/2/2022,47.5,9678,2044633,1,7,4,West,MS,Mississippi,22-Dec,Q4-2022,2022-12
3050,12/2/2022,27.5,9828,2316510,1,43,4,West,WY,Wyoming,22-Dec,Q4-2022,2022-12
3010,12/2/2022,170,1186130,2302041,1,1,3,South,MI,Michigan,22-Dec,Q4-2022,2022-12
2914,12/2/2022,180,1653666,2277652,1,29,1,Northeast,NJ,New Jersey,22-Dec,Q4-2022,2022-12
2890,12/2/2022,47.5,7844,2269505,1,34,3,South,NE,Nebraska,22-Dec,Q4-2022,2022-12
2338,12/2/2022,52.5,8832,2081876,1,24,1,Northeast,OH,Ohio,22-Dec,Q4-2022,2022-12
3036,12/2/2022,45,2214048,2324163,1,3,3,South,LA,Louisiana,22-Dec,Q4-2022,2022-12
2262,12/2/2022,49.5,2064,2062204,1,37,3,South,NH,New Hampshire,22-Dec,Q4-2022,2022-12
2494,12/2/2022,170,1186128,2134342,1,35,4,West,MA,Massachusetts,22-Dec,Q4-2022,2022-12
2212,12/2/2022,190,2064,2045147,1,4,3,South,AR,Arkansas,22-Dec,Q4-2022,2022-12
2888,12/2/2022,45,9138,2268731,1,10,1,Northeast,TX,Texas,22-Dec,Q4-2022,2022-12
2804,12/2/2022,200,22790,2235665,1,10,3,South,TX,Texas,22-Dec,Q4-2022,2022-12
2414,12/2/2022,67,1473280,2111607,1,20,4,West,MD,Maryland,22-Dec,Q4-2022,2022-12
3072,12/2/2022,45,23150,2337794,1,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
3222,12/2/2022,49.5,10494,2388170,1,39,4,West,MN,Minnesota,22-Dec,Q4-2022,2022-12
2314,12/2/2022,162.5,22790,2080390,1,24,3,South,OH,Ohio,22-Dec,Q4-2022,2022-12
2988,12/2/2022,50,10426,2301619,1,2,1,Northeast,FL,Florida,22-Dec,Q4-2022,2022-12
2800,12/2/2022,47.5,11060,2244825,1,26,4,West,UT,Utah,22-Dec,Q4-2022,2022-12
2968,12/2/2022,45,22754,2304842,1,40,2,Midwest,VT,Vermont,22-Dec,Q4-2022,2022-12
2572,12/2/2022,42.5,7166,2174889,1,28,2,Midwest,IN,Indiana,22-Dec,Q4-2022,2022-12
3034,12/2/2022,47.5,2922366,2326169,1,14,1,Northeast,AZ,Arizona,22-Dec,Q4-2022,2022-12
2454,12/2/2022,49.5,2064,2129584,1,41,3,South,ID,Idaho,22-Dec,Q4-2022,2022-12
2508,12/2/2022,208,9140,2137823,1,15,3,South,MO,Missouri,22-Dec,Q4-2022,2022-12
3098,12/2/2022,49.5,2064,2344704,1,36,3,South,IA,Iowa,22-Dec,Q4-2022,2022-12
2340,12/2/2022,49.5,2064,2076667,1,41,3,South,ID,Idaho,22-Dec,Q4-2022,2022-12
2456,12/2/2022,37.5,1005610,2128948,1,32,2,Midwest,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2346,12/2/2022,31,59888,2092401,1,1,1,Northeast,MI,Michigan,22-Dec,Q4-2022,2022-12
2856,12/2/2022,280,10102,2260241,1,18,4,West,KY,Kentucky,22-Dec,Q4-2022,2022-12
2386,12/2/2022,52.5,1203360,2098882,1,4,2,Midwest,AR,Arkansas,22-Dec,Q4-2022,2022-12
3096,12/2/2022,441,8440,2347318,1,1,4,West,MI,Michigan,22-Dec,Q4-2022,2022-12
3106,12/2/2022,45,3352264,2348366,1,29,4,West,NJ,New Jersey,22-Dec,Q4-2022,2022-12
2604,12/2/2022,160,2783390,2155887,1,47,2,Midwest,MT,Montana,22-Dec,Q4-2022,2022-12
2950,12/2/2022,45,76040,2296409,1,35,1,Northeast,MA,Massachusetts,22-Dec,Q4-2022,2022-12
2152,12/2/2022,67,9988,2023433,1,4,3,South,AR,Arkansas,22-Dec,Q4-2022,2022-12
2712,12/2/2022,45,7214,2205336,1,42,1,Northeast,WI,Wisconsin,22-Dec,Q4-2022,2022-12
2476,12/2/2022,47,165208,2126014,1,1,3,South,MI,Michigan,22-Dec,Q4-2022,2022-12
2444,12/2/2022,49.5,7988,2114803,1,48,1,Northeast,WA,Washington,22-Dec,Q4-2022,2022-12
3010,12/2/2022,47.5,7132,2318680,1,36,2,Midwest,IA,Iowa,22-Dec,Q4-2022,2022-12
3110,12/2/2022,45,22740,2347359,1,24,1,Northeast,OH,Ohio,22-Dec,Q4-2022,2022-12
2182,12/2/2022,50,919516,2026286,1,17,2,Midwest,KS,Kansas,22-Dec,Q4-2022,2022-12
2228,12/2/2022,45,1180304,2048630,2,22,4,West,DE,Delaware,22-Dec,Q4-2022,2022-12
3182,12/2/2022,47.5,10552,2376572,2,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
2570,12/2/2022,50,12044,2172806,2,11,3,South,TN,Tennessee,22-Dec,Q4-2022,2022-12
2320,12/2/2022,118,10008,2073881,2,11,4,West,TN,Tennessee,22-Dec,Q4-2022,2022-12
2138,12/2/2022,47.5,7204,2015787,2,31,2,Midwest,CT,Connecticut,22-Dec,Q4-2022,2022-12
2628,12/2/2022,50,1771468,2188547,2,18,2,Midwest,KY,Kentucky,22-Dec,Q4-2022,2022-12
2138,12/2/2022,45,23040,2014771,2,39,4,West,MN,Minnesota,22-Dec,Q4-2022,2022-12
3054,12/2/2022,210,1955362,2333009,2,22,2,Midwest,DE,Delaware,22-Dec,Q4-2022,2022-12
2314,12/2/2022,80,2070,2082721,2,30,2,Midwest,RI,Rhode Island,22-Dec,Q4-2022,2022-12
2682,12/2/2022,45,22740,2204905,2,30,1,Northeast,RI,Rhode Island,22-Dec,Q4-2022,2022-12
3212,12/2/2022,22.5,2780754,2381215,2,23,4,West,IL,Illinois,22-Dec,Q4-2022,2022-12
2270,12/2/2022,37.5,8666,2056081,2,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
3046,12/2/2022,52.5,1203360,2322859,2,32,2,Midwest,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2924,12/2/2022,42.5,76244,2285175,2,10,4,West,TX,Texas,22-Dec,Q4-2022,2022-12
2278,12/2/2022,32.5,1356224,2067648,2,44,3,South,SD,South Dakota,22-Dec,Q4-2022,2022-12
3002,12/2/2022,40,7940,2313574,2,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
3062,12/2/2022,45,9138,2332581,2,26,1,Northeast,UT,Utah,22-Dec,Q4-2022,2022-12
2140,12/2/2022,42.5,7166,2021769,2,17,2,Midwest,KS,Kansas,22-Dec,Q4-2022,2022-12
3170,12/2/2022,45,11128,2373012,2,47,2,Midwest,MT,Montana,22-Dec,Q4-2022,2022-12
2786,12/2/2022,47.5,23060,2231853,2,28,3,South,IN,Indiana,22-Dec,Q4-2022,2022-12
2228,12/2/2022,45,2083448,2045719,2,39,2,Midwest,MN,Minnesota,22-Dec,Q4-2022,2022-12
2504,12/2/2022,47.5,11268,2148604,2,40,2,Midwest,VT,Vermont,22-Dec,Q4-2022,2022-12
2716,12/2/2022,400,7940,2211203,2,26,3,South,UT,Utah,22-Dec,Q4-2022,2022-12
2162,12/2/2022,118,9988,2024141,2,43,3,South,WY,Wyoming,22-Dec,Q4-2022,2022-12
3038,12/2/2022,47.5,1322544,2323220,2,20,4,West,MD,Maryland,22-Dec,Q4-2022,2022-12
2564,12/2/2022,40,812278,2169522,2,30,1,Northeast,RI,Rhode Island,22-Dec,Q4-2022,2022-12
2652,12/2/2022,50,2056,2199445,2,39,3,South,MN,Minnesota,22-Dec,Q4-2022,2022-12
2140,12/2/2022,47.5,7204,2014584,2,35,2,Midwest,MA,Massachusetts,22-Dec,Q4-2022,2022-12
2290,12/2/2022,49.5,2064,2069613,2,27,3,South,NV,Nevada,22-Dec,Q4-2022,2022-12
2904,12/2/2022,45,22740,2279169,2,9,1,Northeast,NM,New Mexico,22-Dec,Q4-2022,2022-12
2586,12/2/2022,47.5,76248,2165782,2,42,1,Northeast,WI,Wisconsin,22-Dec,Q4-2022,2022-12
2380,12/2/2022,42.5,7178,2102663,2,41,2,Midwest,ID,Idaho,22-Dec,Q4-2022,2022-12
2360,12/2/2022,47.5,23312,2090784,2,28,2,Midwest,IN,Indiana,22-Dec,Q4-2022,2022-12
2318,12/2/2022,45,2239520,2071753,2,14,2,Midwest,AZ,Arizona,22-Dec,Q4-2022,2022-12
3158,12/2/2022,67.5,3381578,2363389,2,13,3,South,OK,Oklahoma,22-Dec,Q4-2022,2022-12
2696,12/2/2022,74.5,22782,2207745,2,16,1,Northeast,VA,Virginia,22-Dec,Q4-2022,2022-12
2658,12/2/2022,45,22740,2196850,2,41,1,Northeast,ID,Idaho,22-Dec,Q4-2022,2022-12
2172,12/2/2022,50,8290,2031067,2,36,2,Midwest,IA,Iowa,22-Dec,Q4-2022,2022-12
2290,12/2/2022,45,1324966,2066754,2,47,2,Midwest,MT,Montana,22-Dec,Q4-2022,2022-12
2682,12/2/2022,45,23904,2209484,2,36,1,Northeast,IA,Iowa,22-Dec,Q4-2022,2022-12
2402,12/2/2022,49.5,2064,2099927,2,21,3,South,WV,West Virginia,22-Dec,Q4-2022,2022-12
2358,12/2/2022,42.5,7166,2097585,2,14,2,Midwest,AZ,Arizona,22-Dec,Q4-2022,2022-12
2150,12/2/2022,47.5,12218,2024179,2,2,2,Midwest,FL,Florida,22-Dec,Q4-2022,2022-12
2362,12/2/2022,47.5,23060,2042922,2,48,3,South,WA,Washington,22-Dec,Q4-2022,2022-12
2370,12/2/2022,60,9006,2093995,2,20,4,West,MD,Maryland,22-Dec,Q4-2022,2022-12
2298,12/2/2022,130,8522,2063135,2,36,3,South,IA,Iowa,22-Dec,Q4-2022,2022-12
2280,12/2/2022,52.5,8138,2065597,2,11,1,Northeast,TN,Tennessee,22-Dec,Q4-2022,2022-12
2926,12/2/2022,42.5,140542,2284245,2,48,4,West,WA,Washington,22-Dec,Q4-2022,2022-12
2954,12/2/2022,47.5,12272,2297623,2,8,3,South,AL,Alabama,22-Dec,Q4-2022,2022-12
2378,12/2/2022,49,1768062,2096459,2,30,4,West,RI,Rhode Island,22-Dec,Q4-2022,2022-12
2182,12/2/2022,190,7710,2033797,2,22,2,Midwest,DE,Delaware,22-Dec,Q4-2022,2022-12
2426,12/2/2022,50,653726,2115296,2,5,4,West,SC,South Carolina,22-Dec,Q4-2022,2022-12
2264,12/2/2022,75,9314,2064044,2,32,4,West,PA,Pennsylvania,22-Dec,Q4-2022,2022-12
2292,12/2/2022,47.5,9978,2066680,2,40,3,South,VT,Vermont,22-Dec,Q4-2022,2022-12
3094,12/2/2022,47.5,7786,2344462,2,38,4,West,OR,Oregon,22-Dec,Q4-2022,2022-12
2976,12/2/2022,45,23054,2305923,2,47,3,South,MT,Montana,22-Dec,Q4-2022,2022-12
2912,12/2/2022,45,7038,2281617,2,21,3,South,WV,West Virginia,22-Dec,Q4-2022,2022-12
2782,12/2/2022,55,2962414,2237090,2,19,3,South,CO,Colorado,22-Dec,Q4-2022,2022-12
2686,12/2/2022,180,1586088,2204771,2,39,2,Midwest,MN,Minnesota,22-Dec,Q4-2022,2022-12
2604,12/2/2022,45,22880,2182992,2,28,2,Midwest,IN,Indiana,22-Dec,Q4-2022,2022-12
2370,12/2/2022,47.5,8588,2087606,2,6,4,West,GA,Georgia,22-Dec,Q4-2022,2022-12
3074,12/2/2022,300,9364,2339884,2,39,1,Northeast,MN,Minnesota,22-Dec,Q4-2022,2022-12
2548,12/2/2022,52.5,1282388,2166369,2,29,3,South,NJ,New Jersey,22-Dec,Q4-2022,2022-12
3106,12/2/2022,45,1586090,2348815,2,13,4,West,OK,Oklahoma,22-Dec,Q4-2022,2022-12
3174,12/2/2022,47.5,12132,2363433,2,17,2,Midwest,KS,Kansas,22-Dec,Q4-2022,2022-12
2456,12/2/2022,45,22972,2122624,2,11,1,Northeast,TN,Tennessee,22-Dec,Q4-2022,2022-12
2364,12/2/2022,47,6960,2085155,2,17,4,West,KS,Kansas,22-Dec,Q4-2022,2022-12
3076,12/2/2022,50,2888578,2339760,2,15,3,South,MO,Missouri,22-Dec,Q4-2022,2022-12
2890,12/2/2022,110,2064,2273234,2,21,3,South,WV,West Virginia,22-Dec,Q4-2022,2022-12
3004,12/2/2022,45,23098,2306518,2,41,3,South,ID,Idaho,22-Dec,Q4-2022,2022-12
2426,12/2/2022,441,8098,2121855,2,39,3,South,MN,Minnesota,22-Dec,Q4-2022,2022-12
3198,12/2/2022,160,773022,2381723,2,4,3,South,AR,Arkansas,22-Dec,Q4-2022,2022-12
2976,12/2/2022,57.5,2070,2303436,2,7,2,Midwest,MS,Mississippi,22-Dec,Q4-2022,2022-12
2678,12/2/2022,45,22972,2201950,4,45,1,Northeast,ND,North Dakota,22-Dec,Q4-2022,2022-12
3082,12/2/2022,45,2239318,2341721,4,19,3,South,CO,Colorado,22-Dec,Q4-2022,2022-12
3118,12/2/2022,45,23054,2344583,4,37,3,South,NH,New Hampshire,22-Dec,Q4-2022,2022-12
2772,12/2/2022,55,2052304,2225744,4,8,1,Northeast,AL,Alabama,22-Dec,Q4-2022,2022-12
2472,12/2/2022,45,1324966,2133910,4,14,2,Midwest,AZ,Arizona,22-Dec,Q4-2022,2022-12
2266,12/2/2022,170,1186192,2057846,4,5,4,West,SC,South Carolina,22-Dec,Q4-2022,2022-12
3014,12/2/2022,441,8118,2321613,4,5,1,Northeast,SC,South Carolina,22-Dec,Q4-2022,2022-12
2814,12/2/2022,47.5,12186,2249546,4,24,4,West,OH,Ohio,22-Dec,Q4-2022,2022-12
3108,12/2/2022,50,2056,2346585,4,7,3,South,MS,Mississippi,22-Dec,Q4-2022,2022-12
3010,12/2/2022,42.5,140540,2316423,3,23,2,Midwest,IL,Illinois,22-Dec,Q4-2022,2022-12
2202,12/2/2022,170,1186184,2030723,3,13,3,South,OK,Oklahoma,22-Dec,Q4-2022,2022-12
2832,12/2/2022,45,2239318,2247342,3,14,3,South,AZ,Arizona,22-Dec,Q4-2022,2022-12
2830,12/2/2022,190,7662,2250299,3,9,4,West,NM,New Mexico,22-Dec,Q4-2022,2022-12
2434,12/2/2022,45,1324966,2122533,3,43,2,Midwest,WY,Wyoming,22-Dec,Q4-2022,2022-12
3106,12/2/2022,44.5,1379880,2348678,3,9,3,South,NM,New Mexico,22-Dec,Q4-2022,2022-12
2790,12/2/2022,49.5,23624,2238047,3,5,3,South,SC,South Carolina,22-Dec,Q4-2022,2022-12
3170,12/2/2022,49,10092,2360284,3,5,3,South,SC,South Carolina,22-Dec,Q4-2022,2022-12
2974,12/2/2022,45,23086,2307191,3,35,3,South,MA,Massachusetts,22-Dec,Q4-2022,2022-12
2982,12/2/2022,37.5,1005562,2295601,3,21,2,Midwest,WV,West Virginia,22-Dec,Q4-2022,2022-12
3104,12/2/2022,200,22782,2333604,3,36,1,Northeast,IA,Iowa,22-Dec,Q4-2022,2022-12
2396,12/2/2022,37.5,1016682,2098532,3,14,1,Northeast,AZ,Arizona,22-Dec,Q4-2022,2022-12
3176,12/2/2022,47.5,9000,2366863,3,1,3,South,MI,Michigan,22-Dec,Q4-2022,2022-12
2868,12/2/2022,49.5,2064,2259982,3,25,3,South,CA,California,22-Dec,Q4-2022,2022-12
2314,12/2/2022,47.5,7690,2079753,3,2,1,Northeast,FL,Florida,22-Dec,Q4-2022,2022-12
2630,12/2/2022,190,59856,2185420,3,30,2,Midwest,RI,Rhode Island,22-Dec,Q4-2022,2022-12
2584,12/2/2022,300,482822,2172913,3,41,1,Northeast,ID,Idaho,22-Dec,Q4-2022,2022-12
3098,12/2/2022,27.5,11784,2343799,3,26,2,Midwest,UT,Utah,22-Dec,Q4-2022,2022-12
2546,12/2/2022,45,23020,2157038,3,37,4,West,NH,New Hampshire,22-Dec,Q4-2022,2022-12
2462,12/2/2022,42.5,7480,2131582,3,41,3,South,ID,Idaho,22-Dec,Q4-2022,2022-12
3130,12/2/2022,49.5,2064,2347441,3,22,3,South,DE,Delaware,22-Dec,Q4-2022,2022-12
3192,12/2/2022,49.5,2064,2369071,3,34,3,South,NE,Nebraska,22-Dec,Q4-2022,2022-12
2370,12/2/2022,47.5,76248,2093829,3,33,1,Northeast,NY,New York,22-Dec,Q4-2022,2022-12
2228,12/2/2022,37.5,1005598,2046094,3,1,4,West,MI,Michigan,22-Dec,Q4-2022,2022-12
3192,12/2/2022,47.5,11808,2380839,3,33,3,South,NY,New York,22-Dec,Q4-2022,2022-12
2354,12/2/2022,52.5,12304,2092770,3,1,3,South,MI,Michigan,22-Dec,Q4-2022,2022-12
2954,12/2/2022,40,11824,2299922,3,47,2,Midwest,MT,Montana,22-Dec,Q4-2022,2022-12
3002,12/2/2022,47.5,22988,2311705,3,48,2,Midwest,WA,Washington,22-Dec,Q4-2022,2022-12
3088,12/2/2022,37.5,1002510,2344774,3,41,2,Midwest,ID,Idaho,22-Dec,Q4-2022,2022-12
2864,12/2/2022,44.5,1868394,2262284,3,25,3,South,CA,California,22-Dec,Q4-2022,2022-12
2790,12/2/2022,67.5,812278,2203778,3,35,1,Northeast,MA,Massachusetts,22-Dec,Q4-2022,2022-12
2808,12/2/2022,532.854,11902,2248600,3,40,2,Midwest,VT,Vermont,22-Dec,Q4-2022,2022-12
2654,12/2/2022,200,9974,2196177,3,25,3,South,CA,California,22-Dec,Q4-2022,2022-12
3016,12/2/2022,180,1586088,2319576,3,14,2,Midwest,AZ,Arizona,22-Dec,Q4-2022,2022-12
2944,12/2/2022,45,7518,2291111,3,20,2,Midwest,MD,Maryland,22-Dec,Q4-2022,2022-12
2502,12/2/2022,45,7568,2150480,3,37,4,West,NH,New Hampshire,22-Dec,Q4-2022,2022-12
2370,12/2/2022,42.5,23104,2038125,3,28,2,Midwest,IN,Indiana,22-Dec,Q4-2022,2022-12
3220,12/2/2022,49.5,2064,2379668,3,47,3,South,MT,Montana,22-Dec,Q4-2022,2022-12
2876,12/2/2022,170,1186160,2267745,3,46,4,West,ME,Maine,22-Dec,Q4-2022,2022-12
2876,12/2/2022,42.5,23578,2263655,3,21,4,West,WV,West Virginia,22-Dec,Q4-2022,2022-12
2666,12/2/2022,45,11128,2191094,3,4,2,Midwest,AR,Arkansas,22-Dec,Q4-2022,2022-12
2322,12/2/2022,200,9554,2083428,3,22,2,Midwest,DE,Delaware,22-Dec,Q4-2022,2022-12
3224,12/2/2022,47.5,9790,2386661,3,26,3,South,UT,Utah,22-Dec,Q4-2022,2022-12
2800,12/2/2022,110,2064,2244640,3,23,3,South,IL,Illinois,22-Dec,Q4-2022,2022-12
2398,12/2/2022,440,1397306,2097392,3,38,4,West,OR,Oregon,22-Dec,Q4-2022,2022-12
2782,12/2/2022,31,59888,2232011,3,33,1,Northeast,NY,New York,22-Dec,Q4-2022,2022-12
2498,12/2/2022,42.5,10830,2142680,3,30,3,South,RI,Rhode Island,22-Dec,Q4-2022,2022-12
2736,12/2/2022,42.5,10286,2225375,3,37,4,West,NH,New Hampshire,22-Dec,Q4-2022,2022-12
2442,12/2/2022,42.5,281578,2123084,3,1,2,Midwest,MI,Michigan,22-Dec,Q4-2022,2022-12
2184,12/2/2022,52.5,1282388,2035692,3,40,3,South,VT,Vermont,22-Dec,Q4-2022,2022-12
3028,12/2/2022,22.5,2780754,2310179,3,38,4,West,OR,Oregon,22-Dec,Q4-2022,2022-12
2942,12/2/2022,190,8346,2291308,3,18,4,West,KY,Kentucky,22-Dec,Q4-2022,2022-12
2548,12/2/2022,50,2056,2168104,3,12,3,South,NC,North Carolina,22-Dec,Q4-2022,2022-12
2164,12/2/2022,441,2062,1971099,3,20,2,Midwest,MD,Maryland,22-Dec,Q4-2022,2022-12
2314,12/2/2022,42.5,59856,2071469,3,25,2,Midwest,CA,California,22-Dec,Q4-2022,2022-12
2144,12/2/2022,67,1473280,2019018,3,35,4,West,MA,Massachusetts,22-Dec,Q4-2022,2022-12
